Time_of_Day,Students_Present,Temperature_C,Appliance_Usage,Day_of_Week,Energy_Consumption_kWh,Month,Season,Building_Type,Weather_Condition,Occupancy_Level,Shift,HVAC_Mode,Event_Type,Maintenance_Status,Humidity_Percent,Wind_Speed_kmh,Solar_Radiation_Wm2,HVAC_Usage_kW,Lighting_Usage_kW,Water_Usage_Liters,CO2_Level_ppm
20,,7.76,21.0,7,286.61,1,Winter,Office,Windy,High,Evening,Auto,Regular_Class,Post_Maintenance,68.1,40.7,9.8,21.29,3.81,1481.4,749.5
23,,17.8,34.0,1,305.29,9,Fall,Laboratory,Cloudy,Medium,Evening,Ventilation,Regular_Class,Normal,71.3,38.4,8.2,17.69,1.28,1252.8,632.8
10,456.0,,79.0,7,441.75,2,Winter,,Partly_Cloudy,High,Morning,Auto,Sports_Event,Normal,83.1,3.2,894.6,14.33,3.92,1910.5,749.7
3,367.0,20.11,31.0,7,332.05,4,Spring,Laboratory,,High,Night,Heating,No_Event,Normal,86.0,51.1,10.3,21.98,3.0,1446.7,668.8
21,260.0,33.7,13.0,5,261.86,5,Spring,Laboratory,Sunny,Medium,Evening,Heating,Workshop,Normal,58.7,17.9,4.2,10.96,1.29,1202.6,534.6
13,135.0,21.85,44.0,7,281.96,8,Summer,Cafeteria,Cloudy,Medium,Afternoon,Ventilation,Sports_Event,Post_Maintenance,60.6,10.3,487.0,11.14,5.59,443.3,540.6
23,291.0,30.46,10.0,6,247.01,5,Spring,Laboratory,Sunny,Medium,Evening,Heating,Workshop,Normal,89.6,33.1,5.5,14.34,2.09,812.3,657.4
17,174.0,22.01,60.0,7,346.69,9,Fall,,Windy,Medium,Afternoon,,Workshop,Normal,77.8,20.3,927.2,9.78,4.59,1149.5,671.1
19,296.0,9.98,37.0,3,305.42,10,Fall,,Sunny,Medium,Evening,Ventilation,Holiday,Under_Maintenance,75.2,10.2,5.6,20.18,4.34,928.2,602.6
20,279.0,23.41,20.0,1,285.94,3,Spring,Classroom,Partly_Cloudy,Medium,Evening,Cooling,Holiday,Normal,69.5,41.6,10.0,16.33,5.85,1175.3,604.6
21,0.0,11.39,26.0,7,156.81,1,Winter,Classroom,,Low,Evening,Off,Sports_Event,Normal,86.6,33.1,10.6,1.74,1.03,50.0,456.5
12,226.0,20.22,44.0,4,307.72,7,Summer,Office,Sunny,Medium,Afternoon,Heating,Workshop,Normal,82.0,54.1,999.3,12.78,7.67,638.0,601.5
23,469.0,28.25,12.0,2,338.86,7,Summer,Laboratory,Foggy,High,Evening,Cooling,Workshop,Under_Maintenance,69.6,51.0,,14.01,0.0,2126.5,746.6
17,272.0,15.46,60.0,5,340.54,3,Spring,Office,Cloudy,Medium,Afternoon,,Sports_Event,Normal,72.6,33.8,109.0,8.68,4.95,1367.6,609.8
11,122.0,25.99,51.0,5,279.22,5,Spring,Laboratory,Sunny,Medium,Morning,Off,Regular_Class,Normal,67.5,27.9,534.3,5.29,3.06,275.7,534.7
15,191.0,19.42,0.0,6,184.29,9,Fall,Classroom,,,Afternoon,Cooling,No_Event,Normal,69.7,26.2,562.8,16.5,7.12,880.2,593.6
1,320.0,15.43,24.0,4,256.47,9,Fall,Office,Sunny,High,Night,Ventilation,No_Event,Normal,83.1,34.2,4.0,,1.9,1413.5,706.6
12,0.0,7.3,,3,199.62,1,Winter,Library,Cloudy,Low,Afternoon,Heating,Regular_Class,Post_Maintenance,73.1,24.9,82.4,6.21,9.36,298.6,456.1
18,99.0,9.34,,3,250.32,2,Winter,Laboratory,Windy,Low,Evening,,Sports_Event,Normal,68.9,19.0,421.7,11.25,2.88,496.9,507.1
4,376.0,33.06,23.0,4,327.94,6,Summer,Classroom,Sunny,High,Night,Ventilation,Seminar,Normal,59.7,45.2,11.0,17.24,0.0,1186.7,635.6
22,431.0,20.43,12.0,5,318.89,3,Spring,Classroom,Cloudy,High,Evening,Heating,Regular_Class,Normal,81.8,22.9,13.7,17.85,0.0,1483.4,744.7
23,73.0,24.34,14.0,6,172.28,4,Spring,Auditorium,Sunny,Low,Evening,Ventilation,Regular_Class,Normal,71.4,22.0,6.7,11.68,,708.1,505.7
14,176.0,16.66,44.0,5,284.47,4,Spring,,Windy,Medium,Afternoon,Cooling,Holiday,Normal,70.2,42.1,623.8,10.62,4.69,838.7,583.5
9,590.0,12.54,12.0,2,367.5,10,Fall,Library,Windy,Full,Morning,Cooling,Regular_Class,Normal,73.8,18.6,832.3,24.05,6.67,2189.3,889.1
14,50.0,19.15,41.0,6,204.29,4,Spring,Laboratory,Cloudy,Low,Afternoon,Cooling,Regular_Class,Normal,71.1,14.8,570.9,0.0,,421.3,439.0
8,284.0,2.86,13.0,6,231.94,12,Winter,Classroom,Cloudy,Medium,Morning,Ventilation,No_Event,Scheduled_Check,78.7,21.5,155.2,11.86,8.72,1322.7,
16,254.0,14.42,38.0,1,298.25,1,Winter,Gymnasium,Cloudy,Medium,Afternoon,Ventilation,Sports_Event,Normal,79.2,32.9,388.5,??,5.77,1226.3,666.4
6,12.0,24.55,24.0,5,201.3,8,Summer,Office,Cloudy,Low,Morning,Heating,Regular_Class,Under_Maintenance,76.0,26.0,420.8,7.29,0.0,321.5,506.0
3,651.0,,29.0,3,390.04,3,Spring,Classroom,Cloudy,Full,Night,Heating,Workshop,Normal,70.0,27.8,14.0,18.71,0.0,2344.7,818.9
21,403.0,10.77,27.0,6,288.93,2,Winter,Laboratory,Windy,High,Evening,Ventilation,Regular_Class,Normal,73.6,34.9,6.7,18.41,0.31,1375.5,653.9
11,243.0,22.96,48.0,5,315.72,6,Summer,Cafeteria,,Medium,Morning,Cooling,Regular_Class,Normal,62.3,55.0,939.9,1.43,7.62,1468.0,626.9
10,322.0,17.15,76.0,4,422.34,2,Winter,Cafeteria,Sunny,High,Morning,,Holiday,Normal,73.3,50.1,553.9,17.86,6.23,1302.8,677.7
5,444.0,27.51,10.0,3,320.91,7,Summer,,Rainy,High,Night,Off,Exam,Normal,72.1,28.7,13.3,17.82,0.0,1919.0,
20,87.0,18.27,18.0,4,199.09,10,Fall,Office,Rainy,Low,Evening,Auto,Workshop,Normal,68.2,28.7,10.1,9.27,6.23,522.3,524.8
7,482.0,25.3,13.0,4,360.08,7,Summer,Office,Cloudy,High,Morning,Heating,Sports_Event,Under_Maintenance,68.2,11.6,301.4,26.79,7.82,1814.6,723.1
21,329.0,34.97,13.0,4,314.26,7,Summer,Laboratory,,,Evening,Cooling,No_Event,Under_Maintenance,66.8,43.8,8.1,20.28,,2118.7,611.6
13,276.0,0.59,43.0,4,308.54,12,Winter,Auditorium,Windy,Medium,Afternoon,Heating,Regular_Class,Normal,86.9,22.5,247.8,19.99,5.78,1196.4,640.8
5,266.0,6.36,6.0,2,171.9,12,Winter,Office,,Medium,Night,Auto,Workshop,Normal,91.6,8.3,,15.54,,819.6,620.9
21,511.0,32.71,32.0,5,407.75,6,Summer,Laboratory,Partly_Cloudy,Full,Evening,Auto,regular_class,Normal,72.9,31.1,9.5,,0.23,2085.2,774.1
7,443.0,3.93,44.0,5,381.56,1,Winter,Classroom,Sunny,High,Morning,Cooling,Regular_Class,Normal,82.0,37.5,1046.9,,3.64,1889.9,744.0
7,175.0,18.68,14.0,4,214.16,8,Summer,,Partly_Cloudy,Medium,Morning,Off,Exam,Normal,75.6,35.9,759.4,13.79,4.31,954.1,531.0
5,398.0,22.2,12.0,1,294.04,9,Fall,Office,Partly_Cloudy,High,Night,Cooling,Holiday,Scheduled_Check,79.1,46.5,11.0,17.42,0.0,1467.8,726.7
10,275.0,9.48,42.0,2,305.23,1,Winter,Laboratory,Partly_Cloudy,Medium,Morning,Cooling,Workshop,Under_Maintenance,83.9,46.0,391.4,14.9,4.83,988.5,650.5
9,611.0,18.26,77.0,2,537.48,8,Summer,Laboratory,Partly_Cloudy,Full,Morning,,Seminar,Normal,70.5,6.2,571.7,21.72,9.58,2241.9,789.1
16,331.0,5.14,37.0,7,302.7,12,Winter,Cafeteria,Sunny,High,Afternoon,Cooling,Seminar,Normal,77.4,46.4,587.1,10.92,7.92,1658.6,
10,18.0,20.54,24.0,2,159.67,3,Spring,,Stormy,Low,Morning,Heating,Regular_Class,Under_Maintenance,75.2,26.2,1021.9,0.9,6.59,271.2,
19,610.0,4.78,26.0,7,395.55,12,Winter,Classroom,Windy,Full,Evening,Heating,Holiday,Normal,82.2,52.2,13.6,21.97,9.43,2435.3,883.6
4,296.0,13.48,17.0,3,249.39,10,Fall,Classroom,Rainy,Medium,Night,Ventilation,Workshop,Normal,65.6,21.4,6.0,12.31,1.07,1404.3,702.6
1,541.0,7.07,7.0,6,317.73,11,Fall,Laboratory,Sunny,Full,Night,Auto,Holiday,Scheduled_Check,85.6,24.5,13.7,25.15,2.31,2106.0,
15,193.0,29.25,34.0,4,306.57,5,Spring,Office,Partly_Cloudy,Medium,Afternoon,Off,Regular_Class,Normal,52.9,2.7,952.2,16.67,7.78,628.9,658.0
5,,18.56,24.0,7,124.87,3,Spring,Laboratory,Partly_Cloudy,Low,Night,Auto,Exam,Normal,66.8,8.4,6.0,0.0,2.27,224.5,437.5
8,255.0,120.21012092621015,,1,299.27,1,Winter,,Partly_Cloudy,,Morning,Off,Regular_Class,Under_Maintenance,72.1,33.2,920.1,4.73,6.33,1177.8,637.5
15,429.0,7.62,52.0,4,371.45,1,Winter,,Cloudy,High,Afternoon,Auto,Workshop,Normal,89.8,41.5,753.0,17.65,6.16,1551.5,761.2
11,355.0,16.87,,2,352.87,3,Spring,,Sunny,High,Morning,Ventilation,No_Event,Normal,82.4,51.4,454.2,15.1,3.91,1830.2,642.7
16,183.0,23.94,73.0,1,353.44,8,Summer,Office,Sunny,Medium,Afternoon,Cooling,Holiday,Scheduled_Check,75.9,36.9,,6.17,0.55,678.7,
20,267.0,27.02,25.0,6,317.9,5,Spring,Laboratory,Cloudy,Medium,Evening,Ventilation,Sports_Event,Normal,68.1,26.6,11.7,10.11,9.96,1313.9,601.9
0,,12.75,23.0,3,125.61,10,Fall,Laboratory,Sunny,Low,Night,Heating,Regular_Class,Normal,77.3,50.7,12.4,5.24,2.51,255.0,416.8
19,442.0,6.18,22.0,4,362.84,12,Winter,Classroom,,,Evening,Heating,Regular_Class,Normal,73.3,51.9,14.2,15.13,6.87,1488.3,
21,297.0,25.53,29.0,3,297.68,2,Winter,Office,Windy,Medium,Evening,Heating,No_Event,Normal,62.2,18.1,13.1,10.87,2.8,894.9,690.6
2,84.0,7.45,30.0,2,196.93,10,Fall,Classroom,Rainy,Low,Night,Off,No_Event,Normal,67.4,47.4,1.5,10.29,0.0,999.0,567.7
19,0.0,8.48,21.0,5,136.31,1,Winter,Laboratory,Foggy,Low,Evening,Heating,Seminar,Normal,84.6,32.1,10.2,8.03,6.31,419.0,463.8
4,328.0,120.1250735575062,4.0,3,205.7,11,Fall,Cafeteria,Sunny,High,Night,Cooling,Sports_Event,Normal,87.6,26.1,7.9,20.83,0.0,1032.0,
9,495.0,11.49,43.0,7,401.11,2,Winter,Office,Cloudy,High,Morning,Ventilation,Workshop,Normal,83.6,23.4,870.6,26.6,6.92,,753.8
17,581.0,34.8,29.0,4,455.1,5,Spring,Library,Partly_Cloudy,,Afternoon,Cooling,Regular_Class,Scheduled_Check,64.6,7.3,88.7,20.55,8.46,2595.6,802.5
5,93.0,,4.0,5,148.96,11,Fall,Laboratory,Sunny,Low,Night,Off,Regular_Class,,78.6,44.7,13.4,9.73,,345.8,
22,562.0,31.9,14.0,3,366.95,5,Spring,Office,Partly_Cloudy,Full,Evening,Heating,Regular_Class,Normal,69.0,24.2,9.1,18.72,1.31,2542.9,773.2
16,247.0,8.72,11.0,4,238.77,12,Winter,Auditorium,Rainy,Medium,Afternoon,Auto,Regular_Class,Post_Maintenance,82.9,4.4,492.1,12.06,8.36,1120.3,674.3
11,501.0,16.97,44.0,4,424.21,9,Fall,Auditorium,Sunny,Full,Morning,Heating,Holiday,Normal,79.2,13.8,160.1,14.68,,2024.1,762.3
7,7.0,21.6,25.0,5,149.89,4,Spring,Laboratory,Sunny,Low,Morning,Heating,Regular_Class,Normal,,25.3,905.7,4.02,6.11,584.0,366.5
7,311.0,31.67,13.0,1,260.06,5,Spring,Laboratory,Rainy,High,Morning,Cooling,Holiday,Normal,71.6,39.7,353.3,6.22,2.79,1287.6,662.6
18,213.0,12.51,22.0,7,248.37,1,Winter,Classroom,Partly_Cloudy,Medium,Evening,Off,Exam,Normal,73.1,15.3,113.5,11.68,6.87,947.4,641.7
22,367.0,28.59,13.0,7,321.43,7,Summer,Auditorium,Windy,High,Evening,Auto,Regular_Class,Under_Maintenance,68.9,41.8,11.2,13.07,0.08,1333.5,673.8
6,106.0,24.64,33.0,4,252.03,9,Fall,Office,Rainy,Medium,Morning,Heating,Workshop,Normal,78.6,42.7,,1.2,0.0,332.4,538.8
9,699.0,13.5,80.0,5,547.93,12,Winter,Classroom,Windy,Full,Morning,Off,Holiday,Post_Maintenance,72.3,12.6,551.1,26.56,,2538.4,956.4
10,153.0,10.55,58.0,6,286.05,2,Winter,Laboratory,Rainy,Medium,Morning,Off,Exam,Scheduled_Check,84.0,25.6,,,4.22,777.7,516.1
13,276.0,22.82,1.0,7,229.41,3,Spring,Office,Partly_Cloudy,Medium,Afternoon,Heating,Workshop,,75.1,7.6,211.3,8.38,7.55,1274.2,628.8
12,329.0,12.1,64.0,5,389.24,4,Spring,Classroom,Rainy,High,Afternoon,Cooling,Workshop,Normal,87.5,13.7,146.1,16.03,5.59,1295.8,
9,67.0,6.24,44.0,6,221.8,11,Fall,Classroom,Partly_Cloudy,Low,Morning,Cooling,Exam,Under_Maintenance,88.4,0.8,440.4,5.24,3.01,844.8,511.7
14,181.0,26.97,61.0,4,323.9,6,Summer,Classroom,,Medium,Afternoon,Cooling,Regular_Class,Normal,73.6,39.8,743.3,,5.11,733.3,583.8
10,431.0,12.68,36.0,7,394.2,10,Fall,Laboratory,Foggy,High,Morning,Off,Exam,Post_Maintenance,74.7,31.3,524.3,20.47,3.67,1759.9,786.8
13,0.0,4.29,41.0,6,182.63,1,Winter,Classroom,Sunny,,Afternoon,Cooling,Holiday,Under_Maintenance,75.9,17.3,157.3,3.86,8.18,297.6,491.2
17,486.0,8.1,44.0,1,421.98,9,Fall,Cafeteria,,High,Afternoon,Ventilation,Seminar,Scheduled_Check,73.8,14.2,1047.3,,7.59,2165.0,723.4
12,571.0,35.06,31.0,4,464.08,6,Summer,Cafeteria,Foggy,Full,Afternoon,Cooling,Regular_Class,Normal,73.0,0.2,978.4,25.9,6.32,2170.6,840.7
13,345.0,28.78,21.0,4,293.38,7,Summer,Laboratory,Partly_Cloudy,High,Afternoon,Cooling,Seminar,Normal,69.7,9.3,501.6,19.91,7.87,1623.6,624.6
23,338.0,28.91,13.0,6,304.36,5,Spring,Classroom,Sunny,High,Evening,Ventilation,Exam,,67.4,47.4,9.8,22.22,1.8,1667.9,
18,,24.45,26.0,4,192.06,5,Spring,Cafeteria,Foggy,Low,Evening,Cooling,Seminar,Normal,64.7,37.4,202.4,6.18,,50.0,
23,392.0,24.66,11.0,5,298.6,8,Summer,Cafeteria,Rainy,High,Evening,Heating,Regular_Class,Scheduled_Check,62.6,28.9,4.8,14.51,3.32,,684.2
11,208.0,23.55,42.0,6,300.65,8,Summer,,Windy,Medium,Morning,Heating,Regular_Class,Normal,74.0,23.6,642.8,18.43,6.39,837.8,629.7
1,229.0,6.27,22.0,4,229.33,1,Winter,Gymnasium,Cloudy,Medium,Night,Heating,Sports_Event,Post_Maintenance,88.5,,0.1,10.92,0.0,694.5,596.6
21,397.0,31.14,4.0,1,323.84,4,Spring,Laboratory,Sunny,High,Evening,,Workshop,Normal,66.0,48.8,10.4,16.56,0.03,1866.6,711.6
5,212.0,30.53,16.0,7,222.77,6,Summer,Classroom,Stormy,,Night,Auto,Regular_Class,Normal,50.8,28.4,9.0,14.89,0.0,1081.6,552.9
14,375.0,26.91,45.0,1,364.44,5,Spring,Office,Cloudy,High,Afternoon,Heating,Sports_Event,Under_Maintenance,80.2,31.1,522.1,10.97,8.43,1435.1,730.1
8,67.0,3.58,31.0,6,186.7,12,Winter,Auditorium,Stormy,Low,Morning,Heating,Regular_Class,Under_Maintenance,80.3,35.2,784.4,3.37,3.45,388.2,433.0
6,429.0,21.91,13.0,3,302.18,8,Summer,Gymnasium,Stormy,High,Morning,Heating,Holiday,Normal,69.7,,668.7,12.75,3.8,1359.8,689.3
4,244.0,,,6,196.6,7,Summer,Auditorium,Windy,Medium,Night,Heating,Regular_Class,Normal,74.0,45.6,14.7,0.0,0.0,1541.5,595.2
4,403.0,16.52,16.0,6,264.86,9,Fall,Classroom,Partly_Cloudy,High,Night,,Holiday,Normal,79.1,34.5,,13.57,2.86,1722.2,714.4
13,122.0,25.26,44.0,2,263.07,8,Summer,,Rainy,Medium,Afternoon,Ventilation,Holiday,Normal,79.6,7.0,938.4,1.02,6.76,959.8,514.1
11,79.0,8.13,48.0,6,226.7,10,Fall,Laboratory,Windy,Low,Morning,Heating,Exam,Normal,85.9,29.9,584.7,6.2,5.58,284.7,492.9
20,303.0,18.53,21.0,6,255.49,9,Fall,Laboratory,Windy,High,Evening,Cooling,Workshop,,74.8,20.5,9.3,17.53,6.01,878.2,648.2
11,397.0,5.56,43.0,6,342.53,2,Winter,Auditorium,Cloudy,High,Morning,Heating,Regular_Class,Under_Maintenance,79.2,43.1,371.6,19.31,6.26,1839.5,663.9
18,236.0,9.72,57.0,6,292.34,11,Fall,Laboratory,Partly_Cloudy,Medium,Evening,Cooling,Exam,Normal,80.4,14.8,776.1,5.6,4.95,1272.6,
11,420.0,0.19,54.0,3,363.33,12,Winter,Library,Cloudy,High,Morning,Cooling,Seminar,Normal,87.6,5.9,511.6,12.11,7.07,1892.8,700.5
12,221.0,4.76,20.0,5,187.81,12,Winter,Office,Partly_Cloudy,Medium,Afternoon,Heating,Workshop,Normal,84.6,19.7,450.8,,6.14,816.1,
12,208.0,16.11,39.0,6,2118.9784507081577,4,Spring,Gymnasium,Sunny,Medium,Afternoon,Cooling,Sports_Event,Normal,76.0,14.4,481.7,,7.15,677.0,589.3
9,535.0,6.72,34.0,1,408.13,1,Winter,Office,Cloudy,Full,Morning,Ventilation,Seminar,Normal,82.7,5.2,923.4,19.6,7.29,2077.1,804.6
18,363.0,10.28,2.0,1,230.16,2,Winter,Classroom,Partly_Cloudy,High,Evening,,Holiday,Post_Maintenance,77.0,48.7,830.3,8.14,5.84,1592.4,653.1
1,239.0,12.8,27.0,7,234.17,1,Winter,Laboratory,Cloudy,Medium,Night,Off,Holiday,Normal,69.7,54.8,1.2,2.77,,1171.5,
9,,31.61,,7,152.63,6,Summer,,Sunny,Low,Morning,,No_Event,Normal,69.1,47.8,946.3,,2.76,237.4,440.5
13,4753.0,??,53.0,5,434.21,3,Spring,Gymnasium,Sunny,Full,Afternoon,,No_Event,Normal,89.9,22.4,681.6,22.39,9.62,2290.3,781.0
16,388.0,29.61,53.0,4,411.0,5,Spring,,Partly_Cloudy,High,Afternoon,Cooling,Workshop,Normal,68.3,37.7,440.4,20.36,6.63,1981.2,712.1
14,426.0,1.9,39.0,3,312.27,12,Winter,Classroom,Sunny,High,Afternoon,Auto,Holiday,Normal,92.3,37.6,994.7,19.19,5.03,1713.0,703.4
12,101.0,24.62,42.0,6,291.7,8,Summer,Classroom,Sunny,Medium,Afternoon,Off,Sports_Event,Normal,72.2,12.7,808.0,4.16,6.04,300.1,581.9
16,486.0,8.45,41.0,4,399.75,2,Winter,Office,Sunny,High,Afternoon,Auto,Regular_Class,Under_Maintenance,71.2,3.1,667.8,19.37,9.1,1932.5,750.9
17,271.0,0.94,21.0,2,-181.93007656705169,1,Winter,Cafeteria,Sunny,Medium,Afternoon,Ventilation,Exam,Post_Maintenance,85.6,,914.0,14.82,3.98,888.4,580.6
7,107.0,2.53,19.0,3,200.27,12,Winter,Gymnasium,,Medium,Morning,Cooling,Holiday,Normal,87.0,29.3,,9.39,6.34,929.6,518.6
16,264.0,,28.0,3,304.54,6,Summer,Laboratory,Windy,Medium,Afternoon,Off,Workshop,Post_Maintenance,71.5,15.8,401.1,16.77,,1449.4,632.6
0,345.0,25.97,,2,289.68,5,Spring,Cafeteria,Sunny,High,Night,Ventilation,Regular_Class,Normal,60.9,20.9,12.1,12.94,0.57,1363.8,632.1
12,198.0,6.39,60.0,5,304.75,12,Winter,Classroom,Rainy,Medium,Afternoon,Heating,Regular_Class,,65.0,5.3,863.3,10.39,4.33,651.2,590.8
18,37.0,29.42,32.0,2,179.65,7,Summer,Auditorium,Rainy,Low,Evening,Cooling,Exam,Post_Maintenance,77.3,33.9,1000.1,,8.22,143.2,515.1
8,246.0,23.87,57.0,4,359.12,4,Spring,Classroom,Rainy,Medium,Morning,Heating,Sports_Event,Under_Maintenance,75.5,47.8,280.6,,8.57,1365.1,657.7
17,352.0,10.32,56.0,1,372.17,11,Fall,Laboratory,Sunny,High,Afternoon,Heating,Regular_Class,,81.0,31.0,812.8,14.88,8.08,1590.9,714.9
10,69.0,4.86,,3,168.04,11,Fall,,Cloudy,Low,Morning,,No_Event,Normal,87.7,29.6,,4.58,5.09,282.1,564.4
22,275.0,23.13,20.0,5,260.85,8,Summer,Gymnasium,Windy,,Evening,Heating,Holiday,Normal,70.3,13.6,11.2,12.99,1.45,985.2,615.0
22,9.0,13.08,6.0,7,124.03,2,Winter,Cafeteria,Partly_Cloudy,Low,Evening,Heating,Regular_Class,Normal,,45.7,4.3,1.89,0.0,50.0,470.2
14,255.0,23.25,33.0,3,300.63,8,Summer,Auditorium,Windy,Medium,Afternoon,Cooling,Holiday,Normal,72.0,25.3,727.5,17.34,6.0,1113.4,649.3
16,650.0,10.75,36.0,2,434.34,2,Winter,Classroom,Rainy,Full,Afternoon,Ventilation,Regular_Class,Normal,84.9,23.4,999.2,30.17,,2852.2,806.9
15,303.0,32.25,46.0,3,365.04,6,Summer,Classroom,Rainy,High,Afternoon,Heating,Seminar,Normal,68.5,3.2,633.6,,7.12,1138.0,651.2
18,189.0,8.11,32.0,4,219.95,11,Fall,Library,Cloudy,Medium,Evening,Cooling,Regular_Class,Normal,83.7,14.5,243.3,3.89,3.21,1123.1,
15,0.0,13.74,36.0,4,179.77,3,Spring,Library,Sunny,Low,Afternoon,Heating,Regular_Class,Normal,73.7,18.5,783.0,3.96,6.54,174.6,523.6
23,261.0,16.41,11.0,3,235.0,7,Summer,Auditorium,Rainy,Medium,Evening,Off,Regular_Class,Normal,65.7,51.7,11.7,16.16,1.94,1445.3,641.3
22,90.0,36.74,30.0,1,244.02,6,Summer,,Rainy,Low,Evening,Cooling,Holiday,Normal,63.6,15.6,9.5,10.74,0.0,622.0,573.5
20,552.0,4.85,36.0,2,364.73,11,Fall,Cafeteria,Rainy,Full,Evening,Off,Regular_Class,Normal,91.5,35.4,4.9,23.78,5.94,2451.0,729.6
15,136.0,24.92,38.0,4,276.46,4,Spring,,Partly_Cloudy,Medium,Afternoon,Off,Regular_Class,Normal,61.0,54.3,106.5,16.81,3.97,362.7,586.6
16,331.0,5.14,37.0,7,302.7,12,Winter,Cafeteria,Sunny,High,Afternoon,Cooling,Seminar,Normal,77.4,46.4,587.1,10.92,7.92,1658.6,
9,134.0,26.0,52.0,6,324.38,8,Summer,Office,Windy,Medium,Morning,Heating,Workshop,Under_Maintenance,85.7,20.3,171.7,10.76,6.8,1009.1,578.7
10,314.0,25.99,32.0,2,343.4,7,Summer,Auditorium,,,Morning,Heating,Regular_Class,Normal,64.9,53.3,372.9,15.64,5.66,1483.2,713.0
3,232.0,0.61,34.0,3,257.49,1,Winter,Office,Cloudy,Medium,Night,Ventilation,Regular_Class,Post_Maintenance,91.9,10.9,13.2,15.47,2.7,1263.7,
18,37.0,6.64,56.0,6,233.39,2,Winter,Cafeteria,Rainy,,Evening,Ventilation,Holiday,Normal,81.5,7.9,912.3,3.03,3.97,,543.6
13,366.0,29.21,,2,357.65,7,Summer,Office,Partly_Cloudy,High,Afternoon,Heating,Holiday,Post_Maintenance,75.4,23.9,347.8,14.83,6.28,1232.1,663.4
16,,20.04,55.0,4,231.65,9,Fall,Laboratory,Windy,Low,Afternoon,,Regular_Class,Under_Maintenance,60.8,2.3,482.3,14.14,4.21,619.3,432.1
15,100.0,33.69,60.0,3,289.6,6,Summer,Classroom,Stormy,Medium,Afternoon,Auto,Regular_Class,Normal,66.8,18.4,365.5,4.27,6.68,368.9,508.4
21,371.0,1.88,17.0,4,274.41,12,Winter,Laboratory,Sunny,High,Evening,Heating,Sports_Event,Scheduled_Check,74.2,25.5,14.6,14.5,0.0,1033.6,665.2
12,0.0,28.91,53.0,3,251.96,8,Summer,Laboratory,Partly_Cloudy,Low,Afternoon,Cooling,Holiday,Under_Maintenance,,3.3,194.0,6.43,1.89,362.2,471.6
16,208.0,32.39,32.0,2,314.67,6,Summer,Gymnasium,Cloudy,Medium,Afternoon,Cooling,No_Event,Normal,67.8,44.3,944.8,10.93,6.06,1313.7,575.3
8,415.0,13.31,28.0,6,312.34,9,Fall,Office,Cloudy,High,Morning,Off,Regular_Class,Normal,67.9,50.8,300.0,18.54,6.81,,781.1
3,445.0,8.01,20.0,1,314.04,2,Winter,Auditorium,Rainy,High,Night,Cooling,Exam,Post_Maintenance,74.3,43.3,7.2,19.33,,1452.8,706.1
0,267.0,8.36,16.0,2,219.93,1,Winter,Office,,Medium,Night,Heating,No_Event,Normal,72.5,46.5,6.1,19.65,3.11,1079.8,537.3
11,160.0,17.6,48.0,7,277.34,4,Spring,Classroom,,Medium,Morning,,Sports_Event,Normal,74.8,31.5,596.4,0.0,3.83,,531.7
23,354.0,17.72,18.0,3,280.35,10,Fall,Classroom,Partly_Cloudy,High,Evening,Cooling,Regular_Class,Scheduled_Check,68.1,48.0,12.1,17.74,2.21,1709.4,683.8
16,64.0,6.59,73.0,4,288.83,10,Fall,Classroom,Partly_Cloudy,Low,Afternoon,Heating,Regular_Class,Post_Maintenance,87.0,30.3,492.4,,9.03,768.6,547.3
17,525.0,21.9,49.0,5,3285.389205815468,8,Summer,Classroom,Rainy,Full,Afternoon,Cooling,Holiday,Normal,86.3,12.9,249.8,19.51,4.81,2161.2,803.3
6,385.0,6.81,34.0,4,300.98,11,Fall,Laboratory,Cloudy,High,Morning,Cooling,No_Event,Scheduled_Check,86.8,41.3,444.5,18.95,0.93,1547.2,
5,507.0,23.24,13.0,1,324.34,4,Spring,,Sunny,Full,Night,Heating,Exam,,79.9,35.1,10.8,16.33,0.34,1971.9,782.6
13,269.0,,39.0,4,267.0,4,Spring,Gymnasium,Sunny,Medium,Afternoon,Heating,Seminar,Post_Maintenance,77.3,10.9,,4.5,5.14,662.7,618.2
4,320.0,5.86,28.0,6,255.84,10,Fall,Laboratory,Windy,High,Night,Cooling,Regular_Class,Under_Maintenance,93.1,46.5,2.9,12.88,0.0,1577.8,679.9
6,191.0,125.84393814261344,7.0,4,177.34,7,Summer,Auditorium,Rainy,Medium,Morning,Auto,Regular_Class,Scheduled_Check,,5.6,648.4,12.16,0.67,757.9,506.7
1,219.0,9.75,21.0,1,193.78,1,Winter,Gymnasium,Foggy,,Night,Ventilation,Regular_Class,Normal,67.6,29.7,7.8,8.12,0.0,975.3,613.7
21,507.0,11.47,13.0,6,330.93,11,Fall,Library,Cloudy,Full,Evening,Heating,Regular_Class,Normal,76.3,40.5,11.1,23.65,0.0,2107.9,741.9
13,750.0,5.93,38.0,4,468.35,12,Winter,Laboratory,Partly_Cloudy,Full,Afternoon,Auto,Seminar,Normal,86.0,24.3,1013.4,21.29,6.41,2932.5,972.7
2,215.0,27.33,16.0,3,266.47,6,Summer,Classroom,Cloudy,Medium,Night,Ventilation,Regular_Class,,70.5,,6.2,15.65,0.0,891.7,583.4
