Time_of_Day,Students_Present,Temperature_C,Appliance_Usage,Day_of_Week,Energy_Consumption_kWh,Month,Season,Building_Type,Weather_Condition,Occupancy_Level,Shift,HVAC_Mode,Event_Type,Maintenance_Status,Humidity_Percent,Wind_Speed_kmh,Solar_Radiation_Wm2,HVAC_Usage_kW,Lighting_Usage_kW,Water_Usage_Liters,CO2_Level_ppm
13,80.0,-40.985073872106035,14.0,1,176.86,1,Winter,Classroom,Cloudy,Low,Afternoon,Heating,Seminar,Normal,54.9,17.2,164.8,19.46,13.4,2242.5,444.4
6,423.0,17.56,20.0,5,247.16,1,Winter,Auditorium,Cloudy,High,Morning,Heating,Regular_Class,,34.9,1.6,156.3,16.58,1.03,1379.5,690.2
22,114.0,28.88,2.0,2,132.91,12,Winter,Laboratory,Windy,Medium,Evening,Cooling,Regular_Class,Normal,44.8,37.7,7.6,,14.19,875.9,461.7
19,154.0,39.29,29.0,7,214.88,7,Summer,Library,Cloudy,Medium,Evening,Heating,Workshop,Normal,55.9,13.9,13.5,28.1,4.82,303.4,453.9
18,,24.47,36.0,6,306.26,2,Winter,Cafeteria,Rainy,High,Evening,,Regular_Class,Post_Maintenance,33.4,21.0,113.4,20.15,8.45,2304.6,596.5
5,33.0,30.12,43.0,4,217.07,9,Fall,Auditorium,Cloudy,Low,Night,Heating,Regular_Class,Normal,90.3,5.6,3.9,3.3,2.13,1302.8,424.5
22,254.0,36.8,43.0,1,239.21,1,Winter,Laboratory,Partly_Cloudy,Medium,Evening,Cooling,Regular_Class,Scheduled_Check,56.0,13.8,0.2,24.26,5.62,,520.7
9,11.0,16.89,,1,70.09,3,Spring,Cafeteria,Sunny,Low,Morning,Heating,No_Event,Normal,57.2,30.4,713.1,0.24,5.89,1978.9,
4,495.0,21.59,12.0,3,305.97,8,Summer,Laboratory,Cloudy,High,Night,Heating,Regular_Class,Normal,42.7,2.5,8.8,4.39,10.74,1484.4,597.3
16,57.0,24.09,30.0,2,158.8,2,Winter,,Sunny,Low,Afternoon,,Holiday,Normal,73.4,49.5,974.5,17.81,5.85,1888.0,456.3
17,419.0,19.79,30.0,6,257.28,8,Summer,Auditorium,Cloudy,High,Afternoon,Cooling,Regular_Class,Under_Maintenance,37.1,,114.5,16.82,8.51,150.3,605.0
21,90.0,31.28,21.0,6,136.39,10,Fall,Labratory,Sunny,Low,Evening,Cooling,No_Event,Under_Maintenance,51.1,33.4,2.1,25.77,11.95,,502.2
3,345.0,36.47,45.0,3,298.04,10,Fall,Library,Rainy,High,Night,Off,Sports_Event,Normal,68.9,19.8,4.3,15.85,11.42,2395.8,521.4
19,92.0,25.14,6.0,1,117.16,7,Summer,Gymnasium,Partly_Cloudy,,Evening,Cooling,Regular_Class,Post_Maintenance,40.7,7.5,16.7,1.8,9.17,2650.7,444.1
6,14.0,31.03,49.0,1,206.58,7,Summer,Office,Sunny,Low,Morning,Heating,No_Event,Normal,44.4,7.5,391.5,1.51,5.01,822.1,401.4
7,417.0,35.08,44.0,5,320.13,3,Spring,Office,,High,Morning,Ventilation,Sports_Event,Normal,46.9,20.3,186.2,2.66,9.97,2616.8,539.0
10,451.0,24.45,41.0,3,267.32,1,Winter,Office,Cloudy,High,Morning,Auto,Regular_Class,,72.1,7.5,965.6,22.8,0.46,571.5,599.8
8,,20.48,19.0,1,299.9,10,Fall,Classroom,Sunny,Full,Morning,Cooling,Regular_Class,Normal,71.8,43.4,341.1,3.74,8.51,234.8,688.3
22,0.0,26.69,55.0,5,230.78,10,Fall,Office,Sunny,Low,Evening,Ventilation,Regular_Class,Normal,81.5,34.4,5.7,14.5,2.5,846.8,394.0
9,72.0,19.58,1.0,5,126.02,4,Spring,,Foggy,Low,Morning,Ventilation,Regular_Class,Normal,89.7,27.0,603.6,25.08,10.42,374.8,413.6
18,75.0,37.79,49.0,5,219.56,1,Winter,Gymnasium,Windy,Low,Evening,Cooling,Regular_Class,Post_Maintenance,92.2,20.2,474.6,,4.24,468.7,348.3
12,36.0,34.54,38.0,2,192.36,1,Winter,Gymnasium,Sunny,,Afternoon,Ventilation,Regular_Class,Normal,,5.6,193.1,24.58,2.63,1388.7,421.0
5,416.0,15.76,29.0,5,280.64,5,Spring,Office,Partly_Cloudy,,Night,Off,No_Event,Normal,47.9,42.1,13.2,0.95,,1997.1,568.9
20,456.0,30.26,27.0,1,298.33,11,Fall,Office,Rainy,High,Evening,Off,Regular_Class,Normal,88.2,12.9,14.0,27.08,10.14,2437.5,
18,380.0,37.6,1.0,6,214.94,6,Summer,Laboratory,Sunny,High,Evening,Cooling,Holiday,Post_Maintenance,48.9,36.9,812.1,,9.26,558.2,568.9
0,100.0,27.84,23.0,4,169.17,6,Summer,Classroom,Cloudy,Medium,Night,Ventilation,Regular_Class,Normal,32.8,6.7,3.7,20.35,2.04,1081.4,426.4
18,257.0,29.11,56.0,7,304.73,5,Spring,Library,Partly_Cloudy,Medium,Evening,Ventilation,Holiday,Under_Maintenance,51.0,29.7,290.5,12.35,14.69,1098.9,
16,196.0,27.36,11.0,4,164.42,10,Fall,Laboratory,Rainy,Medium,Afternoon,Ventilation,Regular_Class,Normal,56.3,45.2,105.3,0.78,12.11,2050.1,460.7
19,137.0,33.45,19.0,6,143.26,4,Spring,Cafeteria,Rainy,Medium,Evening,Ventilation,Sports_Event,Normal,47.6,28.8,7.4,10.61,1.59,1255.3,490.1
19,121.0,30.02,51.0,2,213.73,8,Summer,Library,Partly_Cloudy,Medium,Evening,,Regular_Class,,86.4,44.8,15.5,,13.12,2659.5,501.0
5,311.0,37.96,,4,331.92,5,Spring,Library,Partly_Cloudy,High,Night,Ventilation,Regular_Class,Post_Maintenance,81.1,47.7,,13.1,11.14,1440.3,555.7
15,143.0,39.01,55.0,4,249.36,5,Spring,Office,Partly_Cloudy,Medium,Afternoon,,Workshop,Under_Maintenance,52.7,22.5,466.9,12.75,0.12,1461.9,501.2
8,392.0,18.52,53.0,6,295.22,5,Spring,Auditorium,Partly_Cloudy,High,Morning,Ventilation,Regular_Class,Scheduled_Check,44.0,23.2,413.7,17.28,10.62,748.6,604.0
9,437.0,17.91,15.0,6,247.63,7,Summer,Auditorium,Sunny,High,Morning,Auto,No_Event,,48.1,38.5,315.7,22.92,13.26,1941.9,625.7
9,586.0,15.4,0.0,4,264.07,6,Summer,Auditorium,Foggy,Full,Morning,Cooling,Seminar,Normal,72.1,34.1,853.1,21.82,4.58,149.9,651.4
17,37.0,38.33,54.0,4,216.5,6,Summer,Cafeteria,Sunny,Low,Afternoon,Heating,Workshop,Normal,,8.9,834.9,10.09,12.95,742.3,385.3
12,367.0,28.72,17.0,4,266.34,2,Winter,Classroom,Windy,High,Afternoon,Heating,Exam,Post_Maintenance,33.7,25.3,892.6,16.72,1.1,2398.8,561.0
13,198.0,36.79,29.0,1,197.81,10,Fall,Auditorium,Foggy,Medium,Afternoon,Auto,Holiday,Normal,53.8,24.0,713.5,5.58,5.08,979.6,510.1
17,503.0,,2.0,6,236.25,10,Fall,Classroom,Partly_Cloudy,Full,Afternoon,Heating,Regular_Class,Normal,83.1,10.7,996.8,23.04,,1612.0,
21,285.0,30.32,33.0,4,281.11,3,Spring,Library,Partly_Cloudy,Medium,Evening,Cooling,Exam,Under_Maintenance,92.9,29.1,19.1,23.12,14.24,2965.0,571.2
13,32.0,22.49,45.0,5,197.62,6,Summer,Classroom,Cloudy,Low,Afternoon,Heating,Regular_Class,Scheduled_Check,94.9,49.1,506.1,9.58,8.68,2297.8,367.7
18,191.0,24.68,4.0,5,161.53,11,Fall,Laboratory,Partly_Cloudy,Medium,Evening,Cooling,No_Event,Post_Maintenance,44.2,49.9,280.5,27.61,2.39,,495.4
6,498.0,16.15,16.0,7,268.08,8,Summer,Auditorium,Cloudy,,Morning,Cooling,Regular_Class,Scheduled_Check,87.0,36.2,286.8,11.1,14.92,308.3,691.6
1,429.0,35.75,27.0,5,320.19,10,Fall,Laboratory,Stormy,High,Night,Cooling,Seminar,Under_Maintenance,65.1,47.8,16.7,11.95,4.6,2771.0,569.3
19,520.0,29.47,30.0,4,312.19,7,Summer,Library,Windy,Full,Evening,Ventilation,Seminar,Normal,58.9,35.0,0.3,6.69,7.47,179.8,647.3
20,151.0,34.18,59.0,2,274.52,7,Summer,Office,Partly_Cloudy,Medium,Evening,Heating,Seminar,Post_Maintenance,78.2,21.6,14.1,29.15,14.71,793.0,
12,229.0,20.11,,1,187.62,12,Winter,Laboratory,Partly_Cloudy,Medium,Afternoon,Cooling,No_Event,Scheduled_Check,55.6,36.9,312.7,16.92,8.81,978.5,506.0
20,576.0,33.18,52.0,3,389.93,2,Winter,Office,Partly_Cloudy,Full,Evening,Off,Regular_Class,Normal,89.5,43.0,10.5,12.53,5.33,2556.2,623.7
4,444.0,20.17,41.0,5,304.72,5,Spring,Classroom,Windy,High,Night,Cooling,Exam,Normal,59.9,,6.4,22.86,7.08,993.0,652.1
0,223.0,32.47,38.0,1,217.52,9,Fall,Auditorium,Cloudy,Medium,Night,Ventilation,Regular_Class,Normal,53.5,38.1,13.1,24.7,7.27,1024.7,436.2
13,534.0,32.2,36.0,6,288.33,4,Spring,Office,Cloudy,Full,Afternoon,Cooling,Sports_Event,Normal,68.7,15.7,869.8,10.24,1.06,864.5,655.5
21,325.0,39.84,29.0,1,230.65,7,Summer,Gymnasium,Partly_Cloudy,High,Evening,,Seminar,Normal,30.2,17.4,16.4,1.47,13.66,2141.7,
16,143.0,24.56,47.0,5,224.87,2,Winter,Office,Sunny,Medium,Afternoon,Off,No_Event,Normal,51.4,34.0,810.5,9.12,14.37,2851.4,482.5
3,559.0,,40.0,5,2610.801188016424,2,Winter,Library,Partly_Cloudy,Full,Night,Cooling,Regular_Class,Post_Maintenance,66.9,46.6,1.0,15.27,,2242.9,
21,53.0,19.49,30.0,5,171.59,4,Spring,Office,Sunny,,Evening,Off,No_Event,Normal,40.1,20.3,,13.27,7.51,2908.3,428.8
8,566.0,35.07,57.0,6,365.7,5,Spring,Laboratory,Sunny,Full,Morning,Ventilation,Workshop,Normal,60.4,23.4,712.9,,6.71,2282.5,687.3
9,334.0,19.72,34.0,3,260.15,9,Fall,Office,Partly_Cloudy,High,Morning,Heating,Holiday,Scheduled_Check,87.7,8.8,838.0,3.1,13.19,2968.5,563.9
7,375.0,31.35,44.0,1,311.1,7,Summer,Classroom,Windy,High,Morning,Heating,Exam,Normal,85.0,5.0,252.5,14.73,3.32,949.6,553.8
3,232.0,35.66,5.0,5,152.87,8,Summer,Cafeteria,Stormy,Medium,Night,Cooling,Regular_Class,Normal,56.5,45.9,16.1,19.18,0.22,2776.7,515.4
2,,32.06,23.0,2,296.5,5,Spring,Cafeteria,Cloudy,High,Night,Heating,Holiday,Normal,50.3,3.4,5.2,9.41,9.7,414.2,596.9
0,434.0,29.22,57.0,5,318.17,10,Fall,Library,Sunny,High,Night,Cooling,Regular_Class,Under_Maintenance,46.7,2.1,17.7,3.4,3.09,716.4,635.0
11,215.0,15.79,8.0,4,179.28,10,Fall,Office,Cloudy,Medium,Morning,Heating,Workshop,Normal,39.7,42.5,246.9,,8.14,1522.9,516.5
16,186.0,24.92,42.0,1,225.03,2,Winter,Library,Partly_Cloudy,Medium,Afternoon,Heating,Regular_Class,Normal,86.7,34.8,384.9,8.35,2.32,1443.7,
5,,30.23,46.0,6,336.97,4,Spring,Laboratory,Windy,High,Night,Cooling,Holiday,Scheduled_Check,,22.7,8.4,13.5,6.52,179.3,605.9
15,395.0,19.66,38.0,3,291.56,8,Summer,Laboratory,Cloudy,High,Afternoon,Auto,Workshop,Normal,42.6,23.8,811.2,25.97,11.93,2894.6,640.5
21,493.0,21.78,19.0,6,249.24,12,Winter,Library,Cloudy,High,Evening,Auto,Holiday,Normal,48.1,2.1,13.6,28.65,1.02,1962.0,597.4
22,424.0,114.59583542401708,17.0,1,256.67,3,Spring,Labratory,,High,Evening,Auto,No_Event,Normal,75.5,45.6,17.4,19.63,6.91,,638.6
6,323.0,27.12,55.0,2,303.36,12,Winter,Gymnasium,Cloudy,High,Morning,Auto,Seminar,Scheduled_Check,93.3,4.9,743.2,27.98,7.09,1795.3,592.7
18,368.0,38.4,48.0,4,328.11,4,Spring,Gymnasium,Partly_Cloudy,High,Evening,Ventilation,Regular_Class,Normal,42.0,12.9,506.9,26.95,13.04,1922.3,536.8
11,553.0,25.35,36.0,4,339.76,4,Spring,,Cloudy,Full,Morning,Cooling,Workshop,Normal,50.1,44.7,104.3,25.93,1.86,1284.4,705.5
11,506.0,,55.0,4,365.86,4,Spring,Auditorium,Partly_Cloudy,Full,Morning,Cooling,Seminar,Normal,81.4,40.9,446.7,16.41,,766.0,683.5
11,372.0,33.76,14.0,5,295.64,7,Summer,Laboratory,Sunny,High,Morning,Off,Regular_Class,Scheduled_Check,74.1,40.2,655.5,16.5,1.09,1612.1,572.9
1,363.0,30.53,28.0,7,250.45,11,Fall,Auditorium,Windy,High,Night,Off,Exam,Normal,85.1,0.6,15.1,27.63,12.0,246.9,562.3
0,21.0,,33.0,6,220.87,4,Spring,Classroom,Sunny,,Night,Ventilation,Regular_Class,Normal,68.1,7.8,,6.27,12.18,685.7,415.4
22,458.0,20.13,18.0,5,252.27,3,Spring,Gymnasium,Sunny,High,Evening,Cooling,Regular_Class,Under_Maintenance,,1.6,2.7,5.29,9.17,2339.5,602.7
19,371.0,17.3,11.0,4,203.19,12,Winter,Gymnasium,Partly_Cloudy,High,Evening,Ventilation,No_Event,Normal,82.5,37.9,19.0,,9.96,1774.8,565.1
7,586.0,21.68,32.0,7,319.27,5,Spring,Laboratory,Sunny,Full,Morning,Heating,Holiday,Normal,74.4,42.1,732.2,0.69,1.54,1496.9,688.5
4,552.0,38.76,29.0,6,331.46,1,Winter,Auditorium,,,Night,Cooling,Regular_Class,Post_Maintenance,91.8,29.0,7.0,14.57,11.25,2875.3,653.8
15,395.0,19.66,38.0,3,291.56,8,Summer,Cafeteria,Cloudy,High,Afternoon,Cooling,No_Event,Normal,,16.5,635.8,21.1,10.45,2932.6,591.5
23,268.0,,55.0,5,286.91,2,Winter,Laboratory,Sunny,Medium,Evening,Off,No_Event,Normal,,5.8,3.3,28.28,0.39,765.2,568.6
3,204.0,32.25,25.0,2,207.55,7,Summer,Laboratory,Cloudy,Medium,Night,Off,Regular_Class,Under_Maintenance,37.3,13.2,15.8,1.83,2.73,336.4,522.0
3,,34.91,0.0,6,308.03,5,Spring,Auditorium,Sunny,Full,Night,Cooling,Regular_Class,Normal,,12.8,8.8,,5.41,826.6,669.0
21,,30.58,59.0,2,319.56,11,Fall,Cafeteria,Cloudy,High,Evening,Ventilation,Seminar,Normal,93.8,2.1,8.1,15.82,0.33,2108.3,545.1
4,,21.35,36.0,6,143.43,2,Winter,Gymnasium,Foggy,Medium,Night,Cooling,Sports_Event,Normal,46.5,8.7,10.9,15.81,6.67,2078.6,514.5
9,57.0,22.07,26.0,7,163.57,12,Winter,Classroom,Partly_Cloudy,Low,Morning,Ventilation,Regular_Class,Post_Maintenance,75.2,22.7,118.8,25.49,12.79,2661.4,439.1
3,538.0,39.78,47.0,3,348.56,10,Fall,Gymnasium,Sunny,Full,Night,Cooling,Regular_Class,Normal,61.2,0.6,10.2,1.8,3.64,2654.5,685.0
2,4.0,37.25,13.0,4,144.36,10,Fall,Classroom,Sunny,Low,Night,Heating,Regular_Class,Normal,73.8,error,18.9,6.96,4.68,1978.2,419.2
15,,34.2,47.0,6,320.57,5,Spring,Classroom,Cloudy,High,Afternoon,Off,No_Event,Post_Maintenance,63.8,9.8,548.0,17.54,0.79,825.0,
3,114.0,37.49,33.0,5,157.06,2,Winter,Office,Rainy,Medium,Night,Heating,Sports_Event,Normal,77.2,38.8,16.1,18.12,4.35,1687.0,481.9
5,254.0,36.29,,2,289.83,10,Fall,Classroom,Sunny,Medium,Night,,Regular_Class,Scheduled_Check,53.9,,17.8,9.12,5.75,783.0,508.1
0,81.0,27.85,7.0,7,122.98,3,Spring,Laboratory,Sunny,Low,Night,Off,Seminar,Normal,45.2,7.6,17.9,15.79,10.36,2445.3,435.0
19,97.0,29.53,8.0,6,103.31,1,Winter,Laboratory,Cloudy,Low,Evening,Cooling,Workshop,Post_Maintenance,43.9,42.2,3.1,20.94,11.56,432.9,499.7
4,158.0,37.97,12.0,3,194.85,1,Winter,Office,Rainy,Medium,Night,Cooling,Sports_Event,Normal,30.4,21.8,3.6,17.4,5.88,2824.8,
7,385.0,36.18,10.0,6,231.34,11,Fall,Classroom,Cloudy,High,Morning,Ventilation,Sports_Event,Post_Maintenance,45.9,35.7,117.6,0.95,4.97,110.4,
17,94.0,24.2,54.0,6,232.59,4,Spring,Office,Partly_Cloudy,Low,Afternoon,Off,Sports_Event,,82.8,,128.1,28.69,2.55,704.6,465.6
4,,25.56,44.0,1,179.71,2,Winter,Laboratory,Rainy,Low,Night,Heating,Regular_Class,Normal,63.7,44.2,16.3,,7.56,2724.1,416.4
7,383.0,24.43,8.0,1,237.02,7,Summer,Gymnasium,Sunny,High,Morning,Heating,Regular_Class,Normal,75.1,23.1,373.3,19.03,12.39,2040.6,621.3
18,59.0,28.11,46.0,2,199.8,8,Summer,Laboratory,Rainy,Low,Evening,Cooling,Regular_Class,Normal,89.4,46.5,550.1,23.11,13.85,2917.7,450.2
14,534.0,38.07,33.0,7,355.83,10,Fall,Office,Rainy,Full,Afternoon,Ventilation,Exam,Under_Maintenance,53.5,45.1,252.7,23.25,14.29,1016.9,602.8
10,191.0,39.78,52.0,3,255.41,1,Winter,,Sunny,Medium,Morning,,Regular_Class,Normal,76.2,24.7,867.7,13.93,14.88,912.1,515.6
20,78.0,28.96,31.0,2,187.54,8,Summer,Laboratory,Sunny,Low,Evening,Cooling,Holiday,Normal,,5.8,12.0,29.66,0.5,1825.9,406.9
16,459.0,39.47,22.0,5,293.73,7,Summer,Cafeteria,Cloudy,High,Afternoon,Heating,Regular_Class,Under_Maintenance,58.4,4.0,,17.14,9.65,178.9,585.7
1,544.0,23.58,22.0,3,296.03,4,Spring,Cafeteria,Sunny,Full,Night,Heating,Exam,Normal,76.3,32.8,12.0,22.9,5.54,2512.6,
12,21.0,23.21,7.0,3,141.81,2,Winter,Library,Partly_Cloudy,Low,Afternoon,Ventilation,Workshop,Post_Maintenance,63.8,31.9,387.8,6.58,9.45,2021.7,431.6
22,204.0,15.24,18.0,5,119.68,3,Spring,Laboratory,Sunny,Medium,Evening,,No_Event,Normal,85.8,8.3,13.1,10.18,1.89,1718.1,482.2
22,313.0,24.98,20.0,7,205.24,4,Spring,Gymnasium,Cloudy,High,Evening,Heating,Workshop,Normal,85.0,1.4,,,8.24,2757.3,600.6
18,26.0,25.44,,7,194.94,10,Fall,Laboratory,Windy,Low,Evening,Ventilation,Holiday,Normal,49.4,3.4,327.6,7.29,11.75,2873.7,426.3
21,289.0,29.29,35.0,2,245.07,9,Fall,Auditorium,Sunny,Medium,Evening,,Sports_Event,Normal,33.7,49.8,,16.16,8.23,1053.6,542.3
14,449.0,,59.0,7,338.03,5,Spring,Classroom,Partly_Cloudy,High,Afternoon,Cooling,Regular_Class,Scheduled_Check,73.8,29.9,738.0,15.47,13.54,1419.7,604.5
0,9.0,36.53,17.0,1,78.73,9,Fall,Office,Rainy,Low,Night,Heating,Exam,Under_Maintenance,49.9,1.0,4.8,17.15,7.27,1860.4,454.3
7,155.0,30.76,45.0,2,212.45,5,Spring,,Sunny,Medium,Morning,Cooling,Exam,Normal,40.1,27.0,910.6,20.38,6.84,2471.1,
15,411.0,29.8,27.0,4,280.34,1,Winter,Laboratory,Rainy,High,Afternoon,Cooling,Regular_Class,,,,693.3,14.25,0.75,1401.3,558.4
6,373.0,27.12,50.0,7,305.68,4,Spring,Auditorium,Cloudy,High,Morning,Ventilation,Seminar,Normal,70.7,9.1,,27.79,12.51,233.7,570.3
3,441.0,33.81,39.0,5,352.54,2,Winter,Auditorium,Partly_Cloudy,High,Night,Cooling,Workshop,Normal,55.0,21.0,1.1,16.36,6.83,,543.2
17,253.0,31.89,36.0,3,244.61,8,Summer,Auditorium,Partly_Cloudy,Medium,Afternoon,,Regular_Class,Normal,,16.8,114.3,25.45,3.99,1453.9,562.3
7,409.0,34.91,52.0,7,309.98,4,Spring,Laboratory,Partly_Cloudy,High,Morning,Off,Workshop,Normal,61.9,1.5,170.6,18.75,8.03,1716.1,574.5
14,436.0,32.9,25.0,7,254.57,9,Fall,Classroom,Cloudy,High,Afternoon,Auto,Regular_Class,Normal,56.0,20.0,300.7,20.05,6.13,2033.8,646.2
16,460.0,22.98,15.0,4,214.6,8,Summer,Office,Cloudy,High,Afternoon,Ventilation,Regular_Class,Normal,,21.4,254.4,27.93,2.22,2242.5,
20,313.0,23.26,38.0,7,260.11,2,Winter,Auditorium,Cloudy,High,Evening,Ventilation,Regular_Class,Normal,85.7,17.7,17.6,27.34,2.42,1509.1,588.9
13,265.0,15.93,55.0,6,275.42,11,Fall,Library,Windy,Medium,Afternoon,Heating,Seminar,Normal,55.1,45.0,621.5,13.84,7.97,2191.6,528.0
12,491.0,30.09,59.0,3,393.68,10,Fall,Cafeteria,Foggy,High,Afternoon,Cooling,Exam,Normal,90.7,1.7,,11.69,13.81,2453.1,688.2
21,118.0,30.65,42.0,3,227.65,11,Fall,Cafeteria,Rainy,Medium,Evening,,Holiday,Normal,46.9,46.8,18.8,12.18,5.93,1537.7,412.3
0,119.0,24.52,9.0,2,101.89,6,Summer,Classroom,Sunny,Medium,Night,Cooling,Exam,Normal,55.2,37.4,14.9,2.26,1.27,263.7,537.2
8,5.0,27.85,29.0,2,190.72,1,Winter,Cafeteria,Partly_Cloudy,Low,Morning,Cooling,Regular_Class,,34.4,29.4,159.2,27.35,6.68,,390.7
9,544.0,21.82,4.0,2,236.12,4,Spring,Classroom,Partly_Cloudy,Full,Morning,Cooling,Workshop,Normal,78.7,42.0,469.6,3.11,4.82,673.1,661.5
14,159.0,29.71,40.0,1,167.03,5,Spring,Classroom,Cloudy,Medium,Afternoon,Cooling,Workshop,Post_Maintenance,92.2,24.9,318.7,,9.14,2377.4,463.4
12,140.0,18.24,14.0,5,131.23,6,Summer,Office,Windy,Medium,Afternoon,Off,Regular_Class,Scheduled_Check,,17.2,309.5,24.61,12.73,613.4,391.5
6,78.0,24.49,31.0,4,167.56,2,Winter,Office,,Low,Morning,Off,Holiday,,50.1,28.9,973.5,8.46,5.58,136.6,472.8
22,65.0,32.33,24.0,7,99.81,7,Summer,Auditorium,Partly_Cloudy,Low,Evening,Off,Workshop,Scheduled_Check,87.4,22.2,13.5,21.04,6.87,786.7,480.9
19,338.0,29.96,8.0,1,203.2,6,Summer,Library,Partly_Cloudy,High,Evening,Auto,No_Event,Post_Maintenance,73.6,1.2,16.2,8.42,12.44,,573.1
21,340.0,25.54,53.0,1,316.34,6,Summer,Office,Partly_Cloudy,High,Evening,Auto,Exam,Normal,49.8,27.7,0.6,25.88,8.14,1683.5,518.5
1,267.0,,13.0,5,210.11,6,Summer,Gymnasium,Cloudy,Medium,Night,Cooling,Seminar,Normal,69.3,13.9,7.3,25.52,4.8,1604.2,478.7
0,,19.94,5.0,1,269.49,6,Summer,Laboratory,Sunny,Full,Night,Off,Regular_Class,Normal,91.3,29.6,5.4,6.24,14.65,723.8,643.2
11,241.0,26.85,41.0,4,205.02,10,Fall,Library,Stormy,Medium,Morning,Auto,Exam,Normal,76.6,22.7,514.6,9.32,8.15,738.6,498.5
3,394.0,26.36,23.0,5,274.61,10,Fall,Laboratory,Windy,High,Night,Off,No_Event,Normal,33.6,32.4,11.7,20.19,10.0,2884.9,594.5
9,189.0,30.06,,4,190.09,11,Fall,Classroom,Stormy,Medium,Morning,Auto,Sports_Event,Scheduled_Check,,22.1,487.2,27.76,12.4,2016.8,493.6
6,284.0,16.79,27.0,3,215.23,6,Summer,Gymnasium,Rainy,Medium,Morning,Off,Exam,Normal,30.8,18.0,676.5,2.35,10.14,795.1,493.8
21,316.0,37.53,37.0,4,242.66,12,Winter,Office,Sunny,High,Evening,Heating,Exam,Normal,64.9,27.1,13.9,4.32,1.75,1764.9,568.4
21,293.0,,53.0,4,283.69,3,Spring,Library,Sunny,Medium,Evening,Cooling,Regular_Class,Normal,46.8,46.1,12.8,29.72,0.87,447.7,
19,579.0,34.16,30.0,5,328.49,6,Summer,Auditorium,Cloudy,Full,Evening,Cooling,Sports_Event,Normal,,30.4,14.8,17.68,6.39,2771.0,674.4
11,575.0,34.52,40.0,1,377.65,4,Spring,Gymnasium,Cloudy,Full,Morning,Cooling,Exam,Post_Maintenance,36.7,5.0,143.8,29.37,4.04,2575.1,
10,216.0,32.04,37.0,1,210.85,7,Summer,Gymnasium,Cloudy,Medium,Morning,Heating,Workshop,Normal,46.0,41.7,891.8,25.43,11.56,968.8,381.0
20,596.0,15.45,11.0,2,260.65,4,Spring,Library,Rainy,Full,Evening,Cooling,Seminar,Normal,34.7,41.6,5.5,22.28,6.98,1495.4,642.6
21,336.0,16.54,,6,1064.9541389954281,10,Fall,Auditorium,Sunny,High,Evening,Auto,Regular_Class,Post_Maintenance,35.2,48.0,,12.52,8.1,1284.3,627.1
0,32.0,38.12,16.0,6,145.79,5,Spring,Library,Sunny,Low,Night,Auto,Regular_Class,Scheduled_Check,43.4,17.2,6.3,0.74,6.91,1238.5,382.6
16,458.0,23.16,47.0,6,279.54,6,Summer,Laboratory,Sunny,,Afternoon,Cooling,Regular_Class,Normal,88.3,30.7,167.0,3.37,9.74,2671.8,595.2
6,13.0,24.44,40.0,7,123.18,10,Fall,Office,Cloudy,Low,Morning,Cooling,Regular_Class,Normal,92.1,45.0,471.5,29.9,3.56,1741.6,387.9
10,,-42.431242705931126,9.0,5,261.82,3,Spring,Office,Sunny,High,Morning,Cooling,Sports_Event,Scheduled_Check,,33.6,133.6,16.76,3.07,602.9,648.5
21,69.0,20.7,7.0,5,128.39,2,Winter,Library,Rainy,Low,Evening,Heating,No_Event,Under_Maintenance,47.6,34.7,5.8,12.24,8.23,1551.4,474.3
14,63.0,34.2,12.0,3,112.53,9,Fall,Cafeteria,Cloudy,Low,Afternoon,Off,No_Event,Normal,68.8,10.8,,6.81,4.6,941.5,465.7
19,559.0,31.05,,5,321.22,9,Fall,Gymnasium,Cloudy,Full,Evening,Off,Exam,Under_Maintenance,34.9,7.2,10.0,10.27,3.84,280.5,698.7
19,345.0,30.74,24.0,2,257.81,2,Winter,Library,Cloudy,High,Evening,Cooling,Seminar,Scheduled_Check,59.9,7.8,7.3,26.22,4.28,780.3,551.9
14,6.0,32.85,15.0,1,60.81,8,Summer,Cafeteria,Partly_Cloudy,Low,Afternoon,Ventilation,Exam,Normal,72.5,,471.7,8.55,0.61,2858.8,392.3
1,490.0,25.0,26.0,3,291.34,9,Fall,,Sunny,High,Night,Cooling,Sports_Event,,53.0,49.7,8.2,17.25,12.26,2935.4,583.9
13,495.0,27.83,12.0,3,290.82,4,Spring,Laboratory,Cloudy,High,Afternoon,Ventilation,Regular_Class,Normal,56.7,30.6,666.6,15.62,5.04,1179.0,657.0
15,358.0,29.79,18.0,1,250.01,12,Winter,Classroom,Sunny,High,Afternoon,Heating,Exam,Post_Maintenance,31.4,37.2,148.8,16.37,9.92,2635.5,560.4
13,574.0,26.69,33.0,1,347.94,6,Summer,Auditorium,Cloudy,Full,Afternoon,,Holiday,Normal,86.1,23.4,331.0,22.77,12.26,281.5,
22,310.0,,29.0,5,245.95,11,Fall,Cafeteria,Foggy,,Evening,Cooling,Holiday,Normal,50.9,49.1,15.5,14.19,3.91,787.7,585.0
18,180.0,17.89,5.0,1,116.86,7,Summer,Classroom,Windy,Medium,Evening,Auto,Workshop,Normal,80.1,18.9,768.3,22.19,7.08,2031.0,498.4
