Time_of_Day,Students_Present,Temperature_C,Appliance_Usage,Day_of_Week,Energy_Consumption_kWh,Month,Season,Building_Type,Weather_Condition,Occupancy_Level,Shift,HVAC_Mode,Event_Type,Maintenance_Status,Humidity_Percent,Wind_Speed_kmh,Solar_Radiation_Wm2,HVAC_Usage_kW,Lighting_Usage_kW,Water_Usage_Liters,CO2_Level_ppm
17,419.0,19.79,30.0,6,257.28,8,2,0,0,1,0,1,4,3,37.1,25.25,114.5,16.82,8.51,150.3,605.0
21,90.0,31.28,21.0,6,136.39,10,0,5,6,2,1,1,3,3,51.1,33.4,2.1,25.77,11.95,1514.45,502.2
3,345.0,36.47,45.0,3,298.04,10,0,6,4,1,3,3,6,0,68.9,19.8,4.3,15.85,11.42,2395.8,521.4
19,92.0,25.14,6.0,1,117.16,7,2,3,2,4,1,1,4,1,40.7,7.5,16.7,1.8,9.17,2650.7,444.1
6,14.0,31.03,49.0,1,206.58,7,2,7,6,2,2,2,3,0,44.4,7.5,391.5,1.51,5.01,822.1,401.4
7,417.0,35.08,44.0,5,320.13,3,1,7,8,1,2,4,6,0,46.9,20.3,186.2,2.66,9.97,2616.8,539.0
10,451.0,24.45,41.0,3,267.32,1,3,7,0,1,2,0,4,4,72.1,7.5,965.6,22.8,0.46,571.5,599.8
8,281.5,20.48,19.0,1,299.9,10,0,2,6,0,2,1,4,0,71.8,43.4,341.1,3.74,8.51,234.8,688.3
22,0.0,26.69,55.0,5,230.78,10,0,7,6,2,1,4,4,0,81.5,34.4,5.7,14.5,2.5,846.8,394.0
9,72.0,19.58,1.0,5,126.02,4,1,9,1,2,2,4,4,0,89.7,27.0,603.6,25.08,10.42,374.8,413.6
18,75.0,37.79,49.0,5,219.56,1,3,3,7,2,1,1,4,1,92.2,20.2,474.6,15.024999999999999,4.24,468.7,348.3
12,36.0,34.54,38.0,2,192.36,1,3,3,6,4,0,4,4,0,62.5,5.6,193.1,24.58,2.63,1388.7,421.0
5,416.0,15.76,29.0,5,280.64,5,1,7,2,4,3,3,3,0,47.9,42.1,13.2,0.95,7.755,1997.1,568.9
20,456.0,30.26,27.0,1,298.33,11,0,7,4,1,1,3,4,0,88.2,12.9,14.0,27.08,10.14,2437.5,540.5
18,380.0,37.6,1.0,6,214.94,6,2,4,6,1,1,1,2,1,48.9,36.9,812.1,15.024999999999999,9.26,558.2,568.9
0,100.0,27.84,23.0,4,169.17,6,2,2,0,3,3,4,4,0,32.8,6.7,3.7,20.35,2.04,1081.4,426.4
18,257.0,29.11,56.0,7,304.73,5,1,6,2,3,1,4,2,3,51.0,29.7,290.5,12.35,14.69,1098.9,540.5
16,196.0,27.36,11.0,4,164.42,10,0,4,4,3,0,4,4,0,56.3,45.2,105.3,0.78,12.11,2050.1,460.7
19,137.0,33.45,19.0,6,143.26,4,1,1,4,3,1,4,6,0,47.6,28.8,7.4,10.61,1.59,1255.3,490.1
19,121.0,30.02,51.0,2,213.73,8,2,6,2,3,1,6,4,4,86.4,44.8,15.5,15.024999999999999,13.12,2659.5,501.0
5,311.0,37.96,30.0,4,331.92,5,1,6,2,1,3,4,4,1,81.1,47.7,172.3,13.1,11.14,1440.3,555.7
15,143.0,39.01,55.0,4,249.36,5,1,7,2,3,0,6,7,3,52.7,22.5,466.9,12.75,0.12,1461.9,501.2
8,392.0,18.52,53.0,6,295.22,5,1,0,2,1,2,4,4,2,44.0,23.2,413.7,17.28,10.62,748.6,604.0
9,437.0,17.91,15.0,6,247.63,7,2,0,6,1,2,0,3,4,48.1,38.5,315.7,22.92,13.26,1941.9,625.7
9,586.0,15.4,0.0,4,264.07,6,2,0,1,0,2,1,5,0,72.1,34.1,853.1,21.82,4.58,149.9,651.4
17,37.0,38.33,54.0,4,216.5,6,2,1,6,2,0,2,7,0,62.5,8.9,834.9,10.09,12.95,742.3,385.3
12,367.0,28.72,17.0,4,266.34,2,3,2,7,1,0,2,1,1,33.7,25.3,892.6,16.72,1.1,2398.8,561.0
13,198.0,36.79,29.0,1,197.81,10,0,0,1,3,0,0,2,0,53.8,24.0,713.5,5.58,5.08,979.6,510.1
17,503.0,27.91,2.0,6,236.25,10,0,2,2,0,0,2,4,0,83.1,10.7,996.8,23.04,7.755,1612.0,540.5
21,285.0,30.32,33.0,4,281.11,3,1,6,2,3,1,1,1,3,92.9,29.1,19.1,23.12,14.24,2965.0,571.2
13,32.0,22.49,45.0,5,197.62,6,2,2,0,2,0,2,4,2,94.9,49.1,506.1,9.58,8.68,2297.8,367.7
18,191.0,24.68,4.0,5,161.53,11,0,4,2,3,1,1,3,1,44.2,49.9,280.5,27.61,2.39,1514.45,495.4
6,498.0,16.15,16.0,7,268.08,8,2,0,0,4,2,1,4,2,87.0,36.2,286.8,11.1,14.92,308.3,691.6
1,429.0,35.75,27.0,5,320.19,10,0,4,5,1,3,1,5,3,65.1,47.8,16.7,11.95,4.6,2771.0,569.3
19,520.0,29.47,30.0,4,312.19,7,2,6,7,0,1,4,5,0,58.9,35.0,0.3,6.69,7.47,179.8,647.3
20,151.0,34.18,59.0,2,274.52,7,2,7,2,3,1,2,5,1,78.2,21.6,14.1,29.15,14.71,793.0,540.5
12,229.0,20.11,30.0,1,187.62,12,3,4,2,3,0,1,3,2,55.6,36.9,312.7,16.92,8.81,978.5,506.0
20,576.0,33.18,52.0,3,389.93,2,3,7,2,0,1,3,4,0,89.5,43.0,10.5,12.53,5.33,2556.2,623.7
4,444.0,20.17,41.0,5,304.72,5,1,2,7,1,3,1,1,0,59.9,25.25,6.4,22.86,7.08,993.0,652.1
13,534.0,32.2,36.0,6,288.33,4,1,7,0,0,0,1,6,0,68.7,15.7,869.8,10.24,1.06,864.5,655.5
21,325.0,39.84,29.0,1,230.65,7,2,3,2,1,1,6,5,0,30.2,17.4,16.4,1.47,13.66,2141.7,540.5
16,143.0,24.56,47.0,5,224.87,2,3,7,6,3,0,3,3,0,51.4,34.0,810.5,9.12,14.37,2851.4,482.5
21,53.0,19.49,30.0,5,171.59,4,1,7,6,4,1,3,3,0,40.1,20.3,172.3,13.27,7.51,2908.3,428.8
8,566.0,35.07,57.0,6,365.7,5,1,4,6,0,2,4,7,0,60.4,23.4,712.9,15.024999999999999,6.71,2282.5,687.3
9,334.0,19.72,34.0,3,260.15,9,0,7,2,1,2,2,2,2,87.7,8.8,838.0,3.1,13.19,2968.5,563.9
7,375.0,31.35,44.0,1,311.1,7,2,2,7,1,2,2,1,0,85.0,5.0,252.5,14.73,3.32,949.6,553.8
3,232.0,35.66,5.0,5,152.87,8,2,1,5,3,3,1,4,0,56.5,45.9,16.1,19.18,0.22,2776.7,515.4
2,281.5,32.06,23.0,2,296.5,5,1,1,0,1,3,2,2,0,50.3,3.4,5.2,9.41,9.7,414.2,596.9
0,434.0,29.22,57.0,5,318.17,10,0,6,6,1,3,1,4,3,46.7,2.1,17.7,3.4,3.09,716.4,635.0
11,215.0,15.79,8.0,4,179.28,10,0,7,0,3,2,2,7,0,39.7,42.5,246.9,15.024999999999999,8.14,1522.9,516.5
16,186.0,24.92,42.0,1,225.03,2,3,6,2,3,0,2,4,0,86.7,34.8,384.9,8.35,2.32,1443.7,540.5
5,281.5,30.23,46.0,6,336.97,4,1,4,7,1,3,1,2,2,62.5,22.7,8.4,13.5,6.52,179.3,605.9
15,395.0,19.66,38.0,3,291.56,8,2,4,0,1,0,0,7,0,42.6,23.8,811.2,25.97,11.93,2894.6,640.5
21,493.0,21.78,19.0,6,249.24,12,3,6,0,1,1,0,2,0,48.1,2.1,13.6,28.65,1.02,1962.0,597.4
22,424.0,114.59583542401708,17.0,1,256.67,3,1,5,8,1,1,0,3,0,75.5,45.6,17.4,19.63,6.91,1514.45,638.6
6,323.0,27.12,55.0,2,303.36,12,3,3,0,1,2,0,5,2,93.3,4.9,743.2,27.98,7.09,1795.3,592.7
18,368.0,38.4,48.0,4,328.11,4,1,3,2,1,1,4,4,0,42.0,12.9,506.9,26.95,13.04,1922.3,536.8
11,553.0,25.35,36.0,4,339.76,4,1,9,0,0,2,1,7,0,50.1,44.7,104.3,25.93,1.86,1284.4,705.5
11,506.0,27.91,55.0,4,365.86,4,1,0,2,0,2,1,5,0,81.4,40.9,446.7,16.41,7.755,766.0,683.5
11,372.0,33.76,14.0,5,295.64,7,2,4,6,1,2,3,4,2,74.1,40.2,655.5,16.5,1.09,1612.1,572.9
1,363.0,30.53,28.0,7,250.45,11,0,0,7,1,3,3,1,0,85.1,0.6,15.1,27.63,12.0,246.9,562.3
0,21.0,27.91,33.0,6,220.87,4,1,2,6,4,3,4,4,0,68.1,7.8,172.3,6.27,12.18,685.7,415.4
22,458.0,20.13,18.0,5,252.27,3,1,3,6,1,1,1,4,3,62.5,1.6,2.7,5.29,9.17,2339.5,602.7
19,371.0,17.3,11.0,4,203.19,12,3,3,2,1,1,4,3,0,82.5,37.9,19.0,15.024999999999999,9.96,1774.8,565.1
7,586.0,21.68,32.0,7,319.27,5,1,4,6,0,2,2,2,0,74.4,42.1,732.2,0.69,1.54,1496.9,688.5
4,552.0,38.76,29.0,6,331.46,1,3,0,8,4,3,1,4,1,91.8,29.0,7.0,14.57,11.25,2875.3,653.8
15,395.0,19.66,38.0,3,291.56,8,2,1,0,1,0,1,3,0,62.5,16.5,635.8,21.1,10.45,2932.6,591.5
23,268.0,27.91,55.0,5,286.91,2,3,4,6,3,1,3,3,0,62.5,5.8,3.3,28.28,0.39,765.2,568.6
3,204.0,32.25,25.0,2,207.55,7,2,4,0,3,3,3,4,3,37.3,13.2,15.8,1.83,2.73,336.4,522.0
3,281.5,34.91,0.0,6,308.03,5,1,0,6,0,3,1,4,0,62.5,12.8,8.8,15.024999999999999,5.41,826.6,669.0
21,281.5,30.58,59.0,2,319.56,11,0,1,0,1,1,4,5,0,93.8,2.1,8.1,15.82,0.33,2108.3,545.1
4,281.5,21.35,36.0,6,143.43,2,3,3,1,3,3,1,6,0,46.5,8.7,10.9,15.81,6.67,2078.6,514.5
9,57.0,22.07,26.0,7,163.57,12,3,2,2,2,2,4,4,1,75.2,22.7,118.8,25.49,12.79,2661.4,439.1
3,538.0,39.78,47.0,3,348.56,10,0,3,6,0,3,1,4,0,61.2,0.6,10.2,1.8,3.64,2654.5,685.0
2,4.0,37.25,13.0,4,144.36,10,0,2,6,2,3,2,4,0,73.8,25.25,18.9,6.96,4.68,1978.2,419.2
15,281.5,34.2,47.0,6,320.57,5,1,2,0,1,0,3,3,1,63.8,9.8,548.0,17.54,0.79,825.0,540.5
3,114.0,37.49,33.0,5,157.06,2,3,7,4,3,3,2,6,0,77.2,38.8,16.1,18.12,4.35,1687.0,481.9
5,254.0,36.29,30.0,2,289.83,10,0,2,6,3,3,6,4,2,53.9,25.25,17.8,9.12,5.75,783.0,508.1
0,81.0,27.85,7.0,7,122.98,3,1,4,6,2,3,3,5,0,45.2,7.6,17.9,15.79,10.36,2445.3,435.0
19,97.0,29.53,8.0,6,103.31,1,3,4,0,2,1,1,7,1,43.9,42.2,3.1,20.94,11.56,432.9,499.7
4,158.0,37.97,12.0,3,194.85,1,3,7,4,3,3,1,6,0,30.4,21.8,3.6,17.4,5.88,2824.8,540.5
7,385.0,36.18,10.0,6,231.34,11,0,2,0,1,2,4,6,1,45.9,35.7,117.6,0.95,4.97,110.4,540.5
17,94.0,24.2,54.0,6,232.59,4,1,7,2,2,0,3,6,4,82.8,25.25,128.1,28.69,2.55,704.6,465.6
4,281.5,25.56,44.0,1,179.71,2,3,4,4,2,3,2,4,0,63.7,44.2,16.3,15.024999999999999,7.56,2724.1,416.4
7,383.0,24.43,8.0,1,237.02,7,2,3,6,1,2,2,4,0,75.1,23.1,373.3,19.03,12.39,2040.6,621.3
18,59.0,28.11,46.0,2,199.8,8,2,4,4,2,1,1,4,0,89.4,46.5,550.1,23.11,13.85,2917.7,450.2
14,534.0,38.07,33.0,7,355.83,10,0,7,4,0,0,4,1,3,53.5,45.1,252.7,23.25,14.29,1016.9,602.8
10,191.0,39.78,52.0,3,255.41,1,3,9,6,3,2,6,4,0,76.2,24.7,867.7,13.93,14.88,912.1,515.6
20,78.0,28.96,31.0,2,187.54,8,2,4,6,2,1,1,2,0,62.5,5.8,12.0,29.66,0.5,1825.9,406.9
16,459.0,39.47,22.0,5,293.73,7,2,1,0,1,0,2,4,3,58.4,4.0,172.3,17.14,9.65,178.9,585.7
1,544.0,23.58,22.0,3,296.03,4,1,1,6,0,3,2,1,0,76.3,32.8,12.0,22.9,5.54,2512.6,540.5
12,21.0,23.21,7.0,3,141.81,2,3,6,2,2,0,4,7,1,63.8,31.9,387.8,6.58,9.45,2021.7,431.6
22,204.0,15.24,18.0,5,119.68,3,1,4,6,3,1,6,3,0,85.8,8.3,13.1,10.18,1.89,1718.1,482.2
18,26.0,25.44,30.0,7,194.94,10,0,4,7,2,1,4,2,0,49.4,3.4,327.6,7.29,11.75,2873.7,426.3
21,289.0,29.29,35.0,2,245.07,9,0,0,6,3,1,6,6,0,33.7,49.8,172.3,16.16,8.23,1053.6,542.3
14,449.0,27.91,59.0,7,338.03,5,1,2,2,1,0,1,4,2,73.8,29.9,738.0,15.47,13.54,1419.7,604.5
0,9.0,36.53,17.0,1,78.73,9,0,7,4,2,3,2,1,3,49.9,1.0,4.8,17.15,7.27,1860.4,454.3
7,155.0,30.76,45.0,2,212.45,5,1,9,6,3,2,1,1,0,40.1,27.0,910.6,20.38,6.84,2471.1,540.5
15,411.0,29.8,27.0,4,280.34,1,3,4,4,1,0,1,4,4,62.5,25.25,693.3,14.25,0.75,1401.3,558.4
6,373.0,27.12,50.0,7,305.68,4,1,0,0,1,2,4,5,0,70.7,9.1,172.3,27.79,12.51,233.7,570.3
3,441.0,33.81,39.0,5,352.54,2,3,0,2,1,3,1,7,0,55.0,21.0,1.1,16.36,6.83,1514.45,543.2
17,253.0,31.89,36.0,3,244.61,8,2,0,2,3,0,6,4,0,62.5,16.8,114.3,25.45,3.99,1453.9,562.3
7,409.0,34.91,52.0,7,309.98,4,1,4,2,1,2,3,7,0,61.9,1.5,170.6,18.75,8.03,1716.1,574.5
14,436.0,32.9,25.0,7,254.57,9,0,2,0,1,0,0,4,0,56.0,20.0,300.7,20.05,6.13,2033.8,646.2
16,460.0,22.98,15.0,4,214.6,8,2,7,0,1,0,4,4,0,62.5,21.4,254.4,27.93,2.22,2242.5,540.5
20,313.0,23.26,38.0,7,260.11,2,3,0,0,1,1,4,4,0,85.7,17.7,17.6,27.34,2.42,1509.1,588.9
13,265.0,15.93,55.0,6,275.42,11,0,6,7,3,0,2,5,0,55.1,45.0,621.5,13.84,7.97,2191.6,528.0
12,491.0,30.09,59.0,3,393.68,10,0,1,1,1,0,1,1,0,90.7,1.7,172.3,11.69,13.81,2453.1,688.2
21,118.0,30.65,42.0,3,227.65,11,0,1,4,3,1,6,2,0,46.9,46.8,18.8,12.18,5.93,1537.7,412.3
0,119.0,24.52,9.0,2,101.89,6,2,2,6,3,3,1,1,0,55.2,37.4,14.9,2.26,1.27,263.7,537.2
8,5.0,27.85,29.0,2,190.72,1,3,1,2,2,2,1,4,4,34.4,29.4,159.2,27.35,6.68,1514.45,390.7
9,544.0,21.82,4.0,2,236.12,4,1,2,2,0,2,1,7,0,78.7,42.0,469.6,3.11,4.82,673.1,661.5
14,159.0,29.71,40.0,1,167.03,5,1,2,0,3,0,1,7,1,92.2,24.9,318.7,15.024999999999999,9.14,2377.4,463.4
12,140.0,18.24,14.0,5,131.23,6,2,7,7,3,0,3,4,2,62.5,17.2,309.5,24.61,12.73,613.4,391.5
22,65.0,32.33,24.0,7,99.81,7,2,0,2,2,1,3,7,2,87.4,22.2,13.5,21.04,6.87,786.7,480.9
19,338.0,29.96,8.0,1,203.2,6,2,6,2,1,1,0,3,1,73.6,1.2,16.2,8.42,12.44,1514.45,573.1
21,340.0,25.54,53.0,1,316.34,6,2,7,2,1,1,0,1,0,49.8,27.7,0.6,25.88,8.14,1683.5,518.5
1,267.0,27.91,13.0,5,210.11,6,2,3,0,3,3,1,5,0,69.3,13.9,7.3,25.52,4.8,1604.2,478.7
0,281.5,19.94,5.0,1,269.49,6,2,4,6,0,3,3,4,0,91.3,29.6,5.4,6.24,14.65,723.8,643.2
11,241.0,26.85,41.0,4,205.02,10,0,6,5,3,2,0,1,0,76.6,22.7,514.6,9.32,8.15,738.6,498.5
3,394.0,26.36,23.0,5,274.61,10,0,4,7,1,3,3,3,0,33.6,32.4,11.7,20.19,10.0,2884.9,594.5
9,189.0,30.06,30.0,4,190.09,11,0,2,5,3,2,0,6,2,62.5,22.1,487.2,27.76,12.4,2016.8,493.6
6,284.0,16.79,27.0,3,215.23,6,2,3,4,3,2,3,1,0,30.8,18.0,676.5,2.35,10.14,795.1,493.8
21,316.0,37.53,37.0,4,242.66,12,3,7,6,1,1,2,1,0,64.9,27.1,13.9,4.32,1.75,1764.9,568.4
21,293.0,27.91,53.0,4,283.69,3,1,6,6,3,1,1,4,0,46.8,46.1,12.8,29.72,0.87,447.7,540.5
19,579.0,34.16,30.0,5,328.49,6,2,0,0,0,1,1,6,0,62.5,30.4,14.8,17.68,6.39,2771.0,674.4
11,575.0,34.52,40.0,1,377.65,4,1,3,0,0,2,1,1,1,36.7,5.0,143.8,29.37,4.04,2575.1,540.5
10,216.0,32.04,37.0,1,210.85,7,2,3,0,3,2,2,7,0,46.0,41.7,891.8,25.43,11.56,968.8,381.0
20,596.0,15.45,11.0,2,260.65,4,1,6,4,0,1,1,5,0,34.7,41.6,5.5,22.28,6.98,1495.4,642.6
0,32.0,38.12,16.0,6,145.79,5,1,6,6,2,3,0,4,2,43.4,17.2,6.3,0.74,6.91,1238.5,382.6
16,458.0,23.16,47.0,6,279.54,6,2,4,6,4,0,1,4,0,88.3,30.7,167.0,3.37,9.74,2671.8,595.2
6,13.0,24.44,40.0,7,123.18,10,0,7,0,2,2,1,4,0,92.1,45.0,471.5,29.9,3.56,1741.6,387.9
10,281.5,-42.431242705931126,9.0,5,261.82,3,1,7,6,1,2,1,6,2,62.5,33.6,133.6,16.76,3.07,602.9,648.5
21,69.0,20.7,7.0,5,128.39,2,3,6,4,2,1,2,3,3,47.6,34.7,5.8,12.24,8.23,1551.4,474.3
14,63.0,34.2,12.0,3,112.53,9,0,1,0,2,0,3,3,0,68.8,10.8,172.3,6.81,4.6,941.5,465.7
19,345.0,30.74,24.0,2,257.81,2,3,6,0,1,1,1,5,2,59.9,7.8,7.3,26.22,4.28,780.3,551.9
14,6.0,32.85,15.0,1,60.81,8,2,1,2,2,0,4,1,0,72.5,25.25,471.7,8.55,0.61,2858.8,392.3
1,490.0,25.0,26.0,3,291.34,9,0,9,6,1,3,1,6,4,53.0,49.7,8.2,17.25,12.26,2935.4,583.9
13,495.0,27.83,12.0,3,290.82,4,1,4,0,1,0,4,4,0,56.7,30.6,666.6,15.62,5.04,1179.0,657.0
15,358.0,29.79,18.0,1,250.01,12,3,2,6,1,0,2,1,1,31.4,37.2,148.8,16.37,9.92,2635.5,560.4
13,574.0,26.69,33.0,1,347.94,6,2,0,0,0,0,6,2,0,86.1,23.4,331.0,22.77,12.26,281.5,540.5
22,310.0,27.91,29.0,5,245.95,11,0,1,1,4,1,1,2,0,50.9,49.1,15.5,14.19,3.91,787.7,585.0
18,180.0,17.89,5.0,1,116.86,7,2,2,7,3,1,0,7,0,80.1,18.9,768.3,22.19,7.08,2031.0,498.4
6,145.0,16.92,19.0,1,168.11,9,0,3,4,3,2,4,7,4,74.9,25.3,785.3,19.5,6.75,1290.7,462.3
8,543.0,27.91,0.0,5,235.48,12,3,2,2,0,2,0,3,1,55.8,9.4,688.7,29.23,7.755,2531.0,702.4
10,216.0,31.88,29.0,6,256.16,10,0,2,4,3,2,0,3,0,46.6,9.1,733.6,21.91,11.81,2497.9,497.2
10,566.0,27.91,18.0,4,331.53,1,3,1,1,0,2,4,4,2,35.4,25.9,795.5,26.41,7.76,1577.0,644.2
21,426.0,18.69,16.0,1,264.55,10,0,6,6,1,1,3,7,0,91.9,42.4,16.3,23.01,3.06,556.6,616.2
21,143.0,32.84,24.0,3,191.05,2,3,6,7,3,1,1,6,4,61.8,26.1,2.2,22.44,13.85,503.0,515.5
9,326.0,23.34,32.0,2,253.13,11,0,3,9,1,2,1,5,0,31.5,41.8,250.9,4.02,5.56,414.2,525.8
6,281.5,31.02,19.0,7,147.04,11,0,3,4,2,2,1,2,0,58.0,2.6,803.9,28.89,9.26,2208.1,430.0
19,166.0,29.62,29.0,2,233.66,12,3,1,0,3,1,4,1,0,55.8,47.8,10.3,17.62,13.46,360.5,508.4
12,281.5,20.68,9.0,7,141.14,5,1,6,2,3,0,0,4,0,36.0,1.4,876.5,1.59,14.92,759.6,481.2
5,415.0,21.27,31.0,6,236.35,11,0,6,6,1,3,6,6,0,55.1,21.2,13.1,25.45,11.84,869.6,629.2
7,258.0,27.03,57.0,4,226.95,3,1,4,0,3,2,1,4,0,51.3,10.6,944.4,9.1,0.81,701.5,514.2
23,201.0,34.28,48.0,6,253.2,6,2,1,6,3,1,3,4,2,35.9,2.5,13.8,15.024999999999999,13.67,2925.9,540.5
0,405.0,29.34,17.0,2,256.68,6,2,2,0,1,3,2,4,0,64.3,47.2,1.0,27.16,3.02,806.7,568.1
2,517.0,23.61,23.0,2,270.91,3,1,0,6,0,3,1,1,4,32.2,33.9,11.6,0.71,1.55,1385.3,699.6
17,466.0,27.91,32.0,2,280.9,5,1,3,5,1,0,4,3,0,69.8,46.9,516.4,19.67,3.31,1514.45,629.0
9,258.0,22.25,10.0,4,178.69,11,0,3,6,4,2,1,1,0,93.9,49.0,472.7,14.1,13.52,2721.4,528.4
7,269.0,15.7,15.0,7,180.27,8,2,7,7,4,2,6,2,1,70.4,27.7,485.2,26.85,13.61,1575.1,544.8
7,291.0,18.48,36.0,5,228.64,9,0,7,5,3,2,1,4,0,46.3,36.7,646.7,0.8,7.755,1371.0,555.6
15,302.0,23.63,17.0,3,182.09,4,1,3,7,1,0,2,1,0,73.7,12.9,711.8,15.024999999999999,12.86,195.5,512.3
3,410.0,27.28,32.0,2,307.08,9,0,2,0,1,3,1,4,0,44.9,18.4,13.0,22.07,13.54,1514.45,618.5
21,505.0,21.95,9.0,5,226.4,9,0,2,6,0,1,2,1,3,43.7,7.5,11.7,1.48,10.6,1403.6,686.7
9,281.5,16.84,34.0,3,304.17,4,1,4,1,0,2,1,2,0,53.8,18.4,172.3,17.39,13.07,1028.1,658.4
21,372.0,36.32,31.0,6,277.5,2,3,3,4,1,1,1,1,1,54.3,11.5,5.5,26.12,11.49,387.5,628.1
12,74.0,26.28,17.0,1,105.32,6,2,3,1,2,0,0,4,0,62.5,37.4,576.8,13.81,14.36,763.3,463.3
3,318.0,38.15,33.0,1,274.65,8,2,7,6,1,3,2,4,0,58.8,8.8,8.1,19.72,7.755,2742.8,552.9
5,219.0,36.2,32.0,2,202.38,7,2,9,5,3,3,1,4,0,89.8,29.2,19.6,9.01,1.42,876.4,452.3
18,128.0,25.37,49.0,7,230.87,7,2,4,1,3,1,2,1,0,62.5,6.6,966.8,1.5,2.98,2680.4,477.4
15,276.0,33.58,30.0,6,200.11,2,3,2,0,3,0,2,3,3,62.5,17.5,714.9,17.71,11.71,2932.8,530.9
12,167.0,17.57,51.0,3,214.48,7,2,3,6,3,0,2,4,1,44.6,30.1,616.0,4.55,0.62,841.5,452.9
23,281.5,39.01,56.0,5,316.27,4,1,3,0,3,1,1,4,1,80.5,44.3,13.3,0.88,12.19,2880.3,580.7
10,337.0,20.71,53.0,6,319.99,9,0,1,4,1,2,1,2,0,63.9,27.6,613.3,15.88,1.98,568.8,619.0
2,178.0,16.56,38.0,2,166.09,2,3,3,0,3,3,2,7,2,71.6,18.9,15.3,21.01,11.12,495.8,489.5
9,590.0,30.73,34.0,4,329.6,5,1,0,8,0,2,4,3,4,30.0,11.3,320.8,29.73,5.95,2702.4,684.6
6,240.0,35.37,51.0,4,233.49,2,3,2,2,3,2,1,2,0,42.9,21.1,639.6,9.74,1.74,2530.4,487.6
8,139.0,26.18,10.0,1,170.37,3,1,7,4,3,2,1,2,0,92.5,21.4,127.5,5.56,12.93,1086.6,438.8
5,244.0,17.4,57.0,3,267.87,5,1,1,1,3,3,4,4,0,62.5,34.9,12.1,22.86,6.04,485.2,559.0
10,457.0,33.99,16.0,7,234.51,3,1,7,7,1,2,4,2,0,57.2,9.4,172.3,22.6,4.94,1494.2,610.7
9,456.0,27.91,48.0,5,355.72,6,2,6,4,1,2,4,5,0,81.1,25.25,792.5,25.74,12.62,1305.7,638.2
3,337.0,27.91,41.0,5,285.49,4,1,9,0,1,3,2,7,0,59.4,16.7,172.3,15.024999999999999,8.31,934.3,564.4
17,579.0,24.86,39.0,1,343.61,3,1,4,7,0,0,3,4,0,62.5,22.3,365.5,7.7,9.03,2522.1,540.5
10,283.0,31.59,43.0,1,310.81,3,1,3,7,3,2,2,6,3,41.3,47.0,737.4,7.28,1.31,2758.2,565.5
8,589.0,23.37,11.0,5,279.78,3,1,2,6,4,2,6,4,0,58.4,48.8,506.8,26.01,7.755,2254.2,645.5
17,302.0,34.09,54.0,6,313.89,3,1,6,4,1,0,3,4,0,82.4,46.4,284.4,9.52,6.44,235.5,553.9
23,446.0,18.53,50.0,4,363.31,7,2,6,1,1,1,1,1,1,47.9,9.3,10.1,12.48,8.93,2975.3,618.9
3,171.0,23.35,15.0,6,147.98,2,3,7,6,3,3,4,1,0,62.5,20.7,15.1,10.13,1.62,290.9,505.5
21,271.0,24.09,13.0,2,183.84,12,3,0,7,3,1,1,2,0,62.5,36.1,13.6,22.8,5.42,747.2,540.5
17,523.0,24.34,56.0,3,355.22,8,2,4,0,0,0,2,4,0,30.7,40.6,461.3,15.024999999999999,2.78,1076.2,647.1
23,159.0,22.79,50.0,3,174.95,2,3,2,2,3,1,1,3,4,39.5,25.25,10.0,21.41,11.26,1084.5,464.4
11,43.0,17.62,28.0,6,86.38,12,3,4,2,2,2,2,4,0,72.1,46.0,627.5,1.85,9.06,180.7,364.1
15,253.0,27.91,51.0,2,266.3,10,0,7,4,3,0,2,4,0,71.5,46.7,172.3,9.24,10.14,1384.5,484.8
16,471.0,39.76,52.0,1,397.23,2,3,1,6,1,0,2,4,2,33.7,20.1,956.4,25.23,11.45,2588.2,594.2
13,189.0,30.72,8.0,1,183.77,2,3,1,2,3,0,3,6,1,57.4,47.0,395.2,16.27,9.44,2622.8,465.8
0,578.0,36.63,48.0,6,393.8,3,1,0,5,0,3,1,2,0,64.3,45.8,0.6,16.71,12.37,573.1,692.1
5,148.0,20.32,7.0,2,54.94,1,3,0,2,3,3,3,3,0,57.9,25.25,14.8,22.5,5.81,2946.2,514.7
19,214.0,31.22,17.0,4,197.15,8,2,7,2,4,1,1,4,0,37.5,12.5,3.4,20.56,1.74,1194.2,540.5
20,412.0,36.3,16.0,6,263.55,8,2,1,4,1,1,3,3,0,75.4,8.3,172.3,21.91,2.54,1841.1,592.4
6,382.0,29.33,22.0,5,248.55,3,1,1,6,1,2,4,4,2,77.7,37.0,708.6,3.72,7.755,1720.7,650.5
22,509.0,21.56,19.0,2,301.08,4,1,6,0,0,1,1,1,0,78.5,37.9,3.4,19.79,5.08,361.2,671.6
23,90.0,27.91,43.0,4,190.75,10,0,2,0,2,1,1,2,0,40.1,28.5,19.2,18.26,1.61,2292.8,460.7
4,92.0,21.47,30.0,7,89.92,2,3,2,7,2,3,0,2,0,63.4,35.9,12.1,15.024999999999999,9.24,2257.9,432.9
13,117.0,39.77,42.0,7,251.32,10,0,6,7,3,0,0,1,0,89.5,35.2,890.6,3.29,13.91,1184.0,500.5
15,281.5,23.41,51.0,6,206.6,6,2,2,2,3,0,2,2,0,82.7,9.1,657.5,10.04,2.72,1462.1,487.6
